nodeName	Clusteringcoeff
STRAP	0.0
KNSTRN	0.12380952380952381
TBX22	0.0380952380952381
ZNF451	0.0582010582010582
AFG3L2	0.0
KLF12	0.10606060606060606
ENTPD2	0.16666666666666666
GTF3C3	0.018648018648018648
NPTN	0.0
CHCHD2	0.054187192118226604
NDUFB9	0.1225296442687747
DUSP10	0.023715415019762844
FCER1G	0.08576576576576576
RNF5	0.030527289546716005
ERGIC3	0.028000562825383424
TMEM179B	0.050980392156862744
SYNPR	0.015151515151515152
C1GALT1	0.054187192118226604
SLC35A1	0.07308377896613191
PAGE1	0.09090909090909091
FXYD3	0.09027777777777778
TRIM27	0.022015991895509967
PPM1K	0.1111111111111111
NTAQ1	0.013068103329189115
USP20	0.01948051948051948
RADIL	0.02564102564102564
CEP76	0.01162981162981163
TCEA2	0.030095238095238095
CORO1A	0.07017543859649122
CCDC146	0.05311871227364185
BEX2	0.04519331243469175
SH2D4A	0.04146612365790448
PIK3IP1	0.047619047619047616
NIF3L1	0.022649279341111873
PHYH	0.005263157894736842
HOXB5	0.05649717514124294
SUOX	0.01491681009753299
CCDC185	0.04698581560283688
CAVIN3	0.045454545454545456
B0V265	0.023809523809523808
TPM3	0.03764705882352941
MLF1	0.09150889271371199
TRIM51	0.0
GCSH	0.03636363636363636
MTA1	0.03463203463203463
MXD3	0.12121212121212122
NOL4	0.009523809523809525
CTTNBP2	0.0
CCDC106	0.023655913978494623
B4DG85	0.0
B9838V1	0.0
DLGAP1	0.11904761904761904
COX7A2L	0.0
BCL2L11	0.04285714285714286
BRD1	0.0761904761904762
IL11	0.0
PRDX3	0.03571428571428571
PPIF	0.025
IL6ST	0.06666666666666667
AKR1C3	0.0
CDKN2B	0.2686409307244844
ALDH5A1	0.0
PDE4B	0.0
BIRC2	0.043478260869565216
CCDC27	0.0
CCDC14	0.03333333333333333
Q53HC2	0.0
PLCXD3	0.0
ACSM2B	0.0
DIEXF	0.022222222222222223
FBXO46	0.0
RANBP10	0.0
SNX20	0.0
UBE3D	0.0
RBM23	0.11076923076923077
DNAJC10	0.0
LAS2	0.06666666666666667
CCDC105	0.0
TMEM123	0.0
THEM5	0.0
PNKD	0.0
FAM156A|FAM156B	0.0
ZSWIM2	0.0
IFI44	0.0
ACMSD	0.16666666666666666
PP9457	0.0
JADE3	0.03571428571428571
CLUAP1	0.0
DOCK10	0.0
REX1BD	0.007352941176470588
MGME1	0.0
NDEL1	0.04428904428904429
PCBD2	0.015647226173541962
PRKRIP1	0.25
VTA1	0.03333333333333333
MYOZ1	0.03361344537815126
TRMT1	0.0
SUCLA2	0.0
SNX7	0.009523809523809525
NDUFAF1	0.047619047619047616
FHL2	0.02349351639969489
PKNOX1	0.01282051282051282
RFX6	0.059379217273954114
BIN1	0.01098901098901099
IRF6	0.0
Q5T6B4	0.047619047619047616
RBFOX1	0.11052353252247488
EIF3E	0.030107526881720432
ATXN1	0.008137206754561596
MAD2L2	0.017718715393133997
FGA	0.032679738562091505
P4HA2	0.0
CCR10	0.13333333333333333
C1QBP	0.014705882352941176
CPSF1	0.08333333333333333
UBAP2L	0.17857142857142858
GANAB	0.0
MAN2C1	0.16666666666666666
SSR3	0.0
HNRNPA1	0.0
IFT88	0.0
Q5VZB1	0.0
AASDHPPT	0.047619047619047616
PRR12	0.0
PRKCA	0.004215597711532671
YWHAG	0.008961038961038961
LMO3	0.014643327686805948
NDUFS4	0.3974358974358974
NDUFA7	0.16374269005847952
NDUFV2	0.021001221001221003
NDUFV3	0.6
FBXO25	0.13333333333333333
HOMEZ	0.030287296642436828
MID2	0.0554488989271598
PLEKHF2	0.004597701149425287
SPRED1	0.01275879841681983
EMD	0.020253164556962026
ZNF250	0.07781175671083929
ZNF263	0.11688311688311688
AHCYL1	0.021739130434782608
KRTAP2-3	0.1464195836193091
CCDC130	0.09057971014492754
ZNF24	0.0629800307219662
SCAND1	0.05079825834542816
RNPS1	0.06382978723404255
FAM124A	0.09425287356321839
CCDC125	0.020833333333333332
MAB21L3	0.07936507936507936
TRIM41	0.049087893864013264
ZNF668	0.19047619047619047
KRTAP2-4	0.14870738961336077
Q9H686	0.2222222222222222
GPATCH2L	0.09764309764309764
ZNF446	0.07615018508725542
PDCD6	0.1111111111111111
KRTAP6-2	0.06678404468459717
FUBP1	0.08496732026143791
KRTAP13-2	0.1268987341772152
NFKBID	0.0530442035029191
HNRNPH3	0.06403940886699508
ENO2	0.027692307692307693
ARSA	0.0196078431372549
HSPB1	0.009474590869939707
CSNK2B	0.0060427894822799285
COIL	0.03140960163432074
PNMA1	0.015521064301552107
FXR1	0.017209834190966267
HMBOX1	0.03471491689459289
PSME3	0.037037037037037035
AP2M1	0.02564102564102564
FMR1	0.029753265602322207
FAM90A1	0.05385793759574296
CALCOCO2	0.020152761457109283
TBC1D22B	0.07946127946127945
MFAP1	0.07047175305765871
MMTAG2	0.1066066066066066
LDOC1	0.038984438984438985
MAPKBP1	0.165520888418826
EGFL7	0.07692307692307693
TRIM29	0.050505050505050504
KCNRG	0.0
KHDRBS1	0.05365402405180388
HNRNPR	0.029411764705882353
PHC2	0.040740740740740744
LCMT1	0.0
ZBTB22	0.04411764705882353
SPRY1	0.2630252100840336
MAGED1	0.07765567765567766
BLK	0.1
FTH1	0.03977272727272727
G5E9D6	0.041666666666666664
MPP1	0.006097560975609756
DPPA2	0.03418803418803419
AXIN1	0.05194805194805195
AXIN2	0.08333333333333333
RABAC1	0.017297297297297298
F5H1Q3	0.03571428571428571
SNAP23	0.16176470588235295
BCKDK	0.03571428571428571
ZNRD2	0.030107526881720432
TRIM3	0.05434782608695652
SCEL	0.26666666666666666
RTN3	0.06190476190476191
PIM1	0.01282051282051282
TNNT1	0.02600170502983802
NME1	0.06315789473684211
SFPQ	0.0989010989010989
ECHS1	0.044444444444444446
DCTD	0.0761904761904762
MYH10	0.13333333333333333
CCN3	0.07894736842105263
RPIA	0.07894736842105263
NASP	0.05128205128205128
NT5C2	0.0
SRPK2	0.06560283687943262
GPSM2	0.015151515151515152
PTS	0.08888888888888889
EIF4G1	0.03896103896103896
NEXN	0.06666666666666667
LCP2	0.12280701754385964
NME3	0.21818181818181817
SF3B2	0.08461538461538462
CAMK2D	0.07671957671957672
ARHGEF7	0.1
CAPRIN1	0.16666666666666666
ARL6IP1	0.029342723004694836
Q15559	0.0
INPP5J	0.0915032679738562
DGKD	0.06666666666666667
KIF7	0.0
PYCR3	0.1111111111111111
CCDC92	0.07575757575757576
Q5JQ65	0.2909090909090909
MIA3	0.07272727272727272
TUT4	0.0
EDC4	0.13333333333333333
WDR59	0.0
PHLDB1	0.2
IGFN1	0.06951219512195123
GPSM1	0.05194805194805195
RBM45	0.044444444444444446
PAF1	0.17857142857142858
MRPL43	0.1978021978021978
ZSCAN1	0.02304964539007092
TNIP2	0.07352941176470588
KCTD4	0.0
PYCR2	0.1
MSANTD3	0.022222222222222223
RBBP8	0.021645021645021644
AP1M1	0.033948142207965784
PPP1R12C	0.0380952380952381
CEP44	0.055152394775036286
BCL11A	0.025
TRIOBP	0.21428571428571427
DCTPP1	0.14545454545454545
RTN4	0.047619047619047616
MORF4L1	0.028169014084507043
BAZ2B	0.058823529411764705
ZMYND8	0.04395604395604396
GRIP1	0.030303030303030304
L3MBTL1	0.0
MKRN3	0.04986922406277245
RFFL	0.043478260869565216
CREB5	0.10733287069164932
TEX11	0.006151742993848257
GDAP1	0.02926829268292683
BSCL2	0.010175763182238668
ANXA7	0.009345794392523364
CDKN1A	0.016428820048729552
B1ALL0	0.0
AKR7A2	0.0
TDP2	0.03162055335968379
BCHE	0.05555555555555555
UNG	0.050724637681159424
CAPN2	0.030303030303030304
RAD23B	0.08496732026143791
RPL6	0.0
PLAUR	0.022222222222222223
ARHGAP19	0.0
RPS6KA1	0.016666666666666666
Q5JQQ6	0.0
C16ORF54	0.0
CRLF3	0.08712121212121213
NUP43	0.030303030303030304
PJA1	0.055384615384615386
MYLIP	0.05
USP13	0.025
TRIM63	0.07329462989840348
RNF31	0.05555555555555555
C16ORF70	0.0
TRIM55	0.09848484848484848
ZHX3	0.07142857142857142
SLC52A3	0.3333333333333333
STK36	0.027777777777777776
PARVA	0.07142857142857142
USP21	0.15765765765765766
MTF2	0.056666666666666664
TELO2	0.0
PARK2	0.0
HNRNPF	0.045454545454545456
KRTAP12-2	0.10675729708116753
KRTAP19-5	0.11015274034141959
PPP1R32	0.10837245696400626
IHO1	0.06660006660006661
GRN	0.018054357204486626
TCAP	0.03860391327340032
SYNCRIP	0.027586206896551724
TSPAN2	0.043434343434343436
STX11	0.06715126341294565
HOXB1	0.0
EIF4B	0.17857142857142858
PTTG1IP	0.02197802197802198
INCA1	0.02214086471408647
GRB10	0.05378151260504202
KRT81	0.07692307692307693
MAPK11	0.03162055335968379
SPATS1	0.005291005291005291
SPATA46	0.08974358974358974
FAAP20	0.05161290322580645
SDCCAG8	0.0
TMPRSS6	0.0
EEF1AKNMT	0.0
ACBD4	0.0
BAHD1	0.07495495495495495
TSACC	0.0
EGFL8	0.02197802197802198
RBM4	0.10037878787878787
RHOJ	0.06159420289855073
UNKL	0.10461538461538461
CD209	0.0196078431372549
UQCC1	0.0
NUDC	0.0058771672054069935
HGS	0.03285250631085467
CLDN11	0.015151515151515152
SH3RF1	0.027253668763102725
SHANK3	0.01386048625312429
SSPOP	0.0
MEGF11	0.3333333333333333
ZSWIM8	0.16666666666666666
B2RAF7	0.0
B7Z6F4	0.0
C9JTL3	0.024615384615384615
E5KR06	0.05454545454545454
J3KQJ2	0.0
AGRN	0.0
SIAH2	0.01818181818181818
CBFA2T2	0.05982905982905983
ZNF862	0.0
SLIT1	0.2967032967032967
MEGF6	0.06666666666666667
GIGYF1	0.07007575757575757
LOC57228	0.0
TNFAIP8	0.1111111111111111
MBP	0.03684210526315789
KRT8	0.06333333333333334
CTSH	0.0
ACP2	0.0
PFKL	0.09090909090909091
PTGS2	0.0
NMU	0.175
AMPH	0.06666666666666667
CRIP2	0.0
ARF3	0.14285714285714285
FBLN2	0.05454545454545454
HSPG2	0.1388888888888889
LRP2	0.0
RBM10	0.08888888888888889
CACNB1	0.1
TLE1	0.010402532790592492
RUNX1T1	0.037940379403794036
DMPK	0.04395604395604396
PDCL	0.0
MRPL49	0.21818181818181817
LTBP1	0.16666666666666666
MAP7D1	0.0
KRTAP19-2	0.1606060606060606
KRTAP15-1	0.1613394216133942
Q59EZ2	0.0
Q5F2F6	0.0
ARMCX4	0.0
PRRC2B	0.14285714285714285
GAPD	0.0
THADA	0.06666666666666667
Q6ZRC7	0.3333333333333333
SLC25A48	0.13333333333333333
OLIG3	0.13793103448275862
P4HA3	0.040780141843971635
MEGF8	0.0
SYVN1	0.0
PRPF39	0.0
SIAH1	0.019137596899224806
LTBP4	0.06666666666666667
LMX1A	0.0
ASB13	0.06881720430107527
KAT6B	0.0
KAT6A	0.14285714285714285
PCSK5	0.2524801587301587
NELL1	0.0
ALKBH8	0.0
Q96EJ4	0.13846153846153847
ZNF503	0.35555555555555557
SPAG5	0.02857142857142857
NELL2	0.015151515151515152
STAC	0.03162055335968379
TEP1	0.6666666666666666
RBM4B	0.02564102564102564
NAA38	0.047619047619047616
SPON2	0.16666666666666666
TEKT3	0.10606060606060606
DGCR6L	0.031746031746031744
KRTAP9-3	0.23809523809523808
Q9H9J5	1.0
PLEKHA5	0.011764705882352941
CENPJ	0.14285714285714285
ALG13	0.2222222222222222
ETNK2	0.08333333333333333
SUFU	0.020905923344947737
BOK	0.0
JAG2	0.047619047619047616
GPR52	0.16666666666666666
NOC2L	0.16666666666666666
TRIM38	0.05333333333333334
SOCS6	0.08067226890756303
LAMTOR5	0.022793687901811806
BAG4	0.01721132897603486
MIP	0.04645760743321719
UBE2A	0.014112903225806451
PRR3	0.17142857142857143
HSF2	0.06938775510204082
GABPB1	0.026884862653419054
PSMD2	0.058151609553478714
PLEKHS1	0.015151515151515152
ARL6IP4	0.03865546218487395
ADAL	0.022058823529411766
KLC3	0.05858585858585859
TAF8	0.16666666666666666
UNC45B	0.2777777777777778
PELI3	0.0
ZNF296	0.05454545454545454
CHMP7	0.015789473684210527
HSPH1	0.13333333333333333
ASB9	0.046031746031746035
AK8	0.04
AARSD1	0.04047619047619048
ZNF341	0.006535947712418301
Q9HAV2	0.1452991452991453
RANGRF	0.027777777777777776
FGF21	0.025
SERTAD4	0.0
WBP1L	0.017316017316017316
HSPBP1	0.02197802197802198
ASH2L	0.03439153439153439
SLC7A8	0.09032258064516129
CEP170B	0.047619047619047616
REL	0.01082709598455962
UBE3A	0.021153846153846155
NUTM2F	0.04678362573099415
FAM22F	0.03676470588235294
ATXN7	0.008441558441558441
PDE6D	0.0
ITGAV	0.09090909090909091
DBI	0.05128205128205128
UBB	0.06271929824561404
TNFAIP3	0.1425287356321839
VAV2	0.0026936026936026937
UBA52	0.10289115646258504
SGCA	0.05555555555555555
ANKRD40	0.0
ZFAND6	0.3
TRIM50	0.08377896613190731
CNTROB	0.0
ZBTB44	0.02564102564102564
NGLY1	0.038461538461538464
UIMC1	0.10606060606060606
UBL7	0.03636363636363636
PI4K2A	0.5
TRIM8	0.06015037593984962
RNF41	0.03968253968253968
PHAX	0.0
MINDY3	0.06666666666666667
TRIM39	0.0453551912568306
MKRN1	0.004329004329004329
TRAF3IP3	0.02465986394557823
MAST1	0.23529411764705882
TRAF6	0.06393442622950819
AGR2	0.023106840539922215
ADAMTS12	0.05555555555555555
DDIT4L	0.00807336229213286
GAS2L3	0.0
DNAJB9	0.0
KIF1B	0.011912874485752505
PMP22	0.006869772998805257
HMGB1	0.009053228621291449
RPS2	0.07142857142857142
RPS27	0.04285714285714286
RPS7	0.10909090909090909
RPS9	0.22727272727272727
RPS23	0.15151515151515152
RPS13	0.32142857142857145
RPS11	0.23636363636363636
RPS21	0.19444444444444445
CHAT	0.0026138909634055266
BLVRB	0.0
GPR20	0.0
PDLIM1	0.03636363636363636
SMARCA2	0.016129032258064516
LRIF1	0.02308724832214765
SUPT5H	0.018893387314439947
NSG2	0.022058823529411766
MAL	0.013631937682570594
ANKRD46	0.030054644808743168
FAM3C	0.03320802005012531
TOM1	0.05533596837944664
IL36RN	0.0
RNF141	0.06666666666666667
TSNAX	0.049019607843137254
DDIT3	0.03214535290006988
MAPK1	0.024256651017214397
MAPRE1	0.054187192118226604
PLK1	0.019963702359346643
CNOT4	0.0
PLSCR2	0.06593406593406594
KAT2B	0.07741935483870968
SNAI1	0.021848739495798318
WASL	0.046546546546546545
NOXA1	0.041628122109158186
STAT5A	0.015384615384615385
FN1	0.03903903903903904
ATF5	0.015151515151515152
HIST1H4J	0.03296703296703297
NR1I1	0.06
NR1C1	0.047619047619047616
TP73	0.2222222222222222
MCM3AP	0.021052631578947368
BCAS2	0.09771825396825397
C1R	0.0
PLG	0.08888888888888889
MYC	0.13020102851799906
EPO	0.0
H2AC4|H2AC8	0.15343915343915343
SERPINA5	0.09523809523809523
JUN	0.05757575757575758
RB1	0.04993252361673414
CD2	0.0
CFH	0.13636363636363635
GAA	0.0
MAPT	0.06127946127946128
VDR	0.05042016806722689
DAO	0.0
TCF3	0.05026455026455026
NR4A1	0.006428988895382817
APEX1	0.022222222222222223
H2BC3	0.6666666666666666
AHR	0.1
FEN1	0.08333333333333333
THPO	0.0
STAT3	0.013656783468104223
POLD2	0.09090909090909091
SELENOP	0.0
ETV1	0.0
SUB1	0.16666666666666666
ARSF	0.0
NAP1L1	0.011695906432748537
IGBP1	0.0380952380952381
MDM2	0.036653091447611995
MEF2A	0.047619047619047616
H1-1	0.09558823529411764
ITIH3	0.0
FOXO1	0.07272727272727272
PRDX4	0.013333333333333334
PAK2	0.038461538461538464
E2F5	0.3333333333333333
NCOA2	0.16304347826086957
NPY5R	0.0
NCOA1	0.08461538461538462
HIF1A	0.3176470588235294
H2AC20	0.09166666666666666
H2BC21	0.06666666666666667
PCK2	1.0
ZC3H12A	0.07272727272727272
ACSM5	0.0
COPS6	0.015503875968992248
CARM1	0.0661764705882353
HPS6	0.0
H2AC21	0.0
SIRT2	0.06666666666666667
MSTO1	0.0
TINAGL1	0.11428571428571428
TP63	0.024615384615384615
SAV1	0.16666666666666666
GOPC	0.008385744234800839
DECR2	0.0
KCTD5	0.0
VPS18	0.1
FBXL5	0.047619047619047616
NCOA3	0.07333333333333333
TTR	0.014300306435137897
GPS2	0.06871035940803383
HOMER1	0.03684210526315789
LMO2	0.048506493506493505
KRT38	0.044209702660406885
B3KXA2	0.06666666666666667
AIMP2	0.03670634920634921
HAUS3	0.10909090909090909
CENPQ	0.06060606060606061
TSC22D3	0.0
COPS4	0.2222222222222222
CTNNAL1	0.0
C19ORF25	0.03463203463203463
A0A024R8L2	0.0367283950617284
CCDC187	0.05271629778672032
MBLAC1	0.08888888888888889
A6NLR5	0.12087912087912088
B2R8Y4	0.09090909090909091
B3KM38	0.13333333333333333
B3KSG3	0.07272727272727272
C9JJD5	0.0
C9JLM1	0.0
AKR1B15	0.0
F8WBU6	0.0
SUMO1P1	0.09274193548387097
PSMD9	0.03676470588235294
ABLIM1	0.06666666666666667
ZNF646	0.047619047619047616
FOXN1	0.12121212121212122
ZBTB43	0.05555555555555555
RGS14	0.027777777777777776
GSTZ1	0.10909090909090909
TRAF3IP2	0.08333333333333333
PRKAB2	0.04741953913540278
MACROH2A1	0.05
CAPN15	0.13333333333333333
SOX30	0.009523809523809525
FARS2	0.04720496894409938
BCL10	0.0
TXN	0.04267425320056899
ZNF35	0.09848484848484848
TNFRSF1B	0.0
USF1	0.09090909090909091
ZBTB25	0.01849217638691323
CD40	0.043478260869565216
TNFRSF8	1.0
PCGF2	0.029239766081871343
SOX5	0.07807807807807808
BCL6	0.05052790346907994
SOX3	0.42857142857142855
TNFRSF4	0.0
CDKN1B	0.1
NRIP1	0.03303303303303303
SLC4A3	0.0
CTCF	0.06666666666666667
CLCNKA	0.036231884057971016
THOP1	0.0
GEM	0.044937015503875966
TCL1A	0.07777777777777778
RIPPLY3	0.09523809523809523
RRAS2	0.029411764705882353
CDK18	0.10112994350282486
TNFRSF9	0.0
ACTN3	0.04053109713487072
EHHADH	0.01952707856598017
DMTN	0.0
RIPPLY1	0.0696969696969697
TROAP	0.025
MAP3K1	0.02564102564102564
MPP3	0.003003003003003003
BIRC3	0.13186813186813187
ITPK1	0.0
RIN1	0.04588394062078273
VEZF1	0.08226768968456948
DGCR6	0.06442307692307692
TRIM14	0.13068181818181818
NEDD9	0.05507246376811594
ARHGEF6	0.05982905982905983
IRF4	0.0
TRADD	0.5
NAB2	0.1110759493670886
PKN1	0.041434028798119305
NFIL3	0.08333333333333333
NRF1	0.025609756097560974
GSG1	0.14285714285714285
KIF26B	0.0
QRICH1	0.041928721174004195
ZNF509	0.0
ZSCAN23	0.11255411255411256
TSGA10IP	0.07389491242702252
LONRF3	0.07142857142857142
CRY2	0.11932773109243698
FLYWCH1	0.06666666666666667
FNDC3B	0.024489795918367346
C2CD6	0.0715846994535519
ARSJ	0.16666666666666666
VWA2	0.0
NHSL2	0.06613756613756613
EFHC1	0.032144944476914086
Q5SS27	0.0
UBXN11	0.09195402298850575
ZNF648	0.09180327868852459
PPP1R26	0.0
HENMT1	0.0
UTP14C	0.10967741935483871
TSHZ3	0.10344827586206896
KANK2	0.05993673647469459
HBM	0.1
CYB5R2	0.06535947712418301
ITPRIPL1	0.5357142857142857
NCAPH2	0.0
ZNF544	0.0
PPP1R18	0.06037000973709834
MORN3	0.1112618724559023
ZNF574	0.03571428571428571
ZNF662	0.1
ZBTB49	0.06666666666666667
USP53	0.0
PDZD4	0.06666666666666667
KANSL1	0.08199643493761141
MAVS	0.038461538461538464
ZNF438	0.09657594381035997
PCGF5	0.08333333333333333
TRPT1	1.0
ZNF410	0.04662698412698413
LINC02875	0.13333333333333333
TICAM1	0.14285714285714285
CCNJL	0.17857142857142858
MISP	0.06352941176470588
MGC50722	0.05456095481670929
LMNTD2	0.1619047619047619
TIGD4	0.0
ZZZ3	0.03333333333333333
BOD1L2	0.0
CEP57L1	0.11904761904761904
Q8N1I9	0.07142857142857142
EXOC3-AS1	0.13333333333333333
NATD1	0.027777777777777776
ASCC1	0.3333333333333333
BANP	0.02329910526631838
FBF1	0.11879432624113476
DDI1	0.03684210526315789
EDARADD	0.25
C22ORF15	0.045454545454545456
SHC3	0.03571428571428571
WASF1	0.1523809523809524
GPKOW	0.07591836734693877
TNFRSF14	0.023809523809523808
QARS	0.0
LENG1	0.08933294152218631
TIFA	0.10476190476190476
FAM120B	0.0
ANKRD36BP1	0.08823529411764706
RBM41	0.09090909090909091
EAF1	0.03918367346938775
MYO15B	0.04114071996259935
PGBD1	0.4090909090909091
EP400	0.027777777777777776
HSPA12B	0.2
ZSWIM3	0.0
FAM161B	0.05829420970266041
SAMD11	0.07509881422924901
IP6K3	0.16483516483516483
LYSMD1	0.03636363636363636
Q99419	0.0
CDCA3	0.047619047619047616
PRPF18	0.060674157303370786
HINFP	0.07142857142857142
NUDT16L1	0.1111111111111111
FDXACB1	0.1
UTP23	0.20333333333333334
SYT17	0.06561085972850679
SNRNP25	0.08333333333333333
FNDC11	0.06755260243632337
TRIM31	0.125
INO80B	0.06692242114236999
SETD5	0.05454545454545454
NMUR2	0.1
PSME3IP1	0.0
SMG9	0.03333333333333333
RANBP3	0.08095238095238096
UBE2Z	0.019744483159117306
EBF2	0.3333333333333333
CBX8	0.07286288009179576
NEK6	0.04038088520543114
TNFRSF12A	0.16666666666666666
TSHZ2	0.07017543859649122
DKFZP761H172	0.0
FBXO28	0.021645021645021644
CCDC198	0.08831908831908832
ZSCAN32	0.2015810276679842
SPG21	0.025543478260869567
AFF4	0.03571428571428571
TBK1	0.0784313725490196
RSPH14	0.06341463414634146
IPO11	0.0
ZMYM5	0.0380952380952381
APPL1	0.018753781004234724
SPATA2	0.19047619047619047
SOX13	0.07142857142857142
CHMP2B	0.0
TCAF1	0.05396825396825397
UPI0002176A5B	0.0
DUSP21	0.05
SSC5D	0.09558823529411764
HELT	0.19444444444444445
MSGN1	0.03694581280788178
RIIAD1	0.0
CFLAR	0.1895424836601307
GCM2	0.07575757575757576
TBC1D8	0.0
LATS1	0.05847953216374269
TBX18	0.0
TFPT	0.043333333333333335
CRYGA	0.0
KRT3	0.10853658536585366
FOSL2	0.06719367588932806
ZNF20	0.11836734693877551
ZNF23	0.1038961038961039
HOXC8	0.06415841584158416
HOXD12	0.06666666666666667
PBX3	0.041530054644808745
GNG5	0.08333333333333333
TFAP4	0.05714285714285714
AKAP17A	0.0761904761904762
PDE4D	0.038461538461538464
ZNF844	0.045454545454545456
DUSP4	0.038461538461538464
STK3	0.026737967914438502
GIT2	0.017543859649122806
RTP5	0.0407843137254902
JOSD1	0.15465465465465467
MAPRE2	0.10476190476190476
TEAD4	0.04698581560283688
ZIC1	0.09246575342465753
KLHL38	0.06534653465346535
POM121L1P	0.0
PLEKHN1	0.08773784355179703
SOHLH1	0.16333333333333333
GFI1B	0.011764705882352941
Q5W150	0.0
ZFYVE26	0.09365079365079365
LRRN1	0.0
ZNF627	0.0
TFAP2D	0.12698412698412698
CCDC116	0.04827586206896552
SYCE1	0.07922705314009662
GLIS3	0.03636363636363636
GMCL2	0.0896551724137931
DEPTOR	0.0
TBC1D16	0.22727272727272727
ZNF502	0.0
ZNF564	0.03303303303303303
GATAD2B	0.0761904761904762
POP5	0.05
PHF21A	0.05454545454545454
ZNF669	0.05263157894736842
HAUS1	0.08383121732636296
ABHD17A	0.0380952380952381
MACIR	0.08333333333333333
LIN37	0.08088235294117647
ZNF512B	0.01332001332001332
PPP1R13B	0.040068201193520885
C4ORF45	0.05238095238095238
RIPOR3	0.0
ZFYVE21	0.06878306878306878
SDCBP2	0.02304147465437788
TRPV6	0.13636363636363635
METTL17	0.03333333333333333
A1CF	0.06493506493506493
TCF7L2	0.1036036036036036
PRDM7	0.0
FAM86C1P	0.025974025974025976
Q9NWL9	0.2692307692307692
C1ORF109	0.048754789272030655
PLAC8	0.14130434782608695
MYEF2	0.1111111111111111
DUSP13	0.0380952380952381
RASAL2	0.0
ZNF490	0.043560606060606064
CARHSP1	0.1
SAR1A	0.025585585585585584
CCDC13	0.13095238095238096
GMEB2	0.051470588235294115
ABCC1	0.0
LTBR	0.0
IL15	0.047619047619047616
CCDC184	0.09090909090909091
BIVM	0.05555555555555555
ZSCAN4	0.01282051282051282
TNFRSF13C	0.0
HEMGN	0.16666666666666666
APOBEC3C	0.16666666666666666
HSPB11	0.1
TSSK3	0.05115089514066496
SMAD9	0.00967741935483871
NELFCD	0.0
EEF1A1	0.010778635778635779
STAT1	0.02857142857142857
SNRNP70	0.10685483870967742
BEX1	0.023333333333333334
PSMD11	0.05410628019323672
GH1	0.26666666666666666
HEL112	0.14285714285714285
RHOD	0.21428571428571427
PLK4	0.039886039886039885
CHEK1	0.12087912087912088
ARHGEF11	0.08333333333333333
MAPK13	0.0
SOX12	0.0
RIPK2	0.027777777777777776
SASH3	0.3333333333333333
LYPD3	0.058333333333333334
SERPINA1	0.0
NRAS	0.007352941176470588
CSH1	0.3
CSH2	0.3333333333333333
RALA	0.0
PSG2	0.0
SKI	0.5
RAC2	0.01818181818181818
MYOD1	0.08771929824561403
JUNB	0.10276679841897234
RAB3B	0.2
RFX1	0.13333333333333333
DNAJB2	0.4666666666666667
SERPINB5	0.05555555555555555
MAP2K3	0.35764705882352943
RPL28	0.03571428571428571
RAB13	0.3333333333333333
HDGF	0.0
RAB38	0.15384615384615385
RAB25	0.08888888888888889
TCTA	0.0
RHOG	0.3333333333333333
HDLBP	0.0
PSG9	0.2
PAX8	0.054945054945054944
ITK	0.3333333333333333
IL24	0.016666666666666666
PAK1	0.030852994555353903
ARFRP1	0.0
GPNMB	0.0
OCLN	0.08888888888888889
ZBED5	0.0
GREB1	0.0
DKFZP781O1323	0.04187192118226601
ATF7IP	0.008928571428571428
MEX3B	0.0
STRADA	0.3333333333333333
Q8HHH1	0.0
DCP1B	0.18681318681318682
STK11IP	0.0
RHEBL1	0.10256410256410256
UHMK1	0.10989010989010989
FBXO30	0.2
STK35	0.3
RAB2B	0.04666666666666667
RNF138	0.045121951219512194
THRSP	0.08
COPS5	0.026573426573426574
CNKSR1	0.0
RASD2	0.35555555555555557
CYFIP2	0.1
ARL5B	0.0
LRATD2	0.02197802197802198
UHRF2	0.11764705882352941
SMAD5	0.03787878787878788
TM9SF2	0.0
USB1	0.0
PAPPA2	0.3333333333333333
RAB34	0.8333333333333334
NUAK2	0.23809523809523808
ILKAP	0.3
BCAS3	0.03508771929824561
XPO5	0.0
S100A14	0.08333333333333333
DCP1A	0.13186813186813187
FBXO34	0.1168091168091168
RASL12	0.3111111111111111
TENM3	0.0
DKK3	0.0380952380952381
RNF14	0.11255411255411256
ZMYM2	0.21212121212121213
NAT8	0.10837438423645321
ARL5A	0.6666666666666666
RPS14	0.15
S100A10	0.030303030303030304
SULT1C2	0.3333333333333333
SGTA	0.011522257753413532
STING1	0.05454545454545454
SMURF2	0.017391304347826087
PEX19	0.0067226890756302525
PRDX1	0.014705882352941176
ATF2	0.07459677419354839
CBP	0.0
RPA2	0.04734299516908213
IMPA2	0.0
CD58	0.0
STARD9	0.0
AMFR	0.08791208791208792
PHF19	0.07130124777183601
RBBP4	0.024390243902439025
AEBP2	0.15441176470588236
EZH1	0.6
JARID2	0.5333333333333333
ORC5L	0.17316017316017315
ORC5	0.25057471264367814
YLPM1	0.0
ZNRD1	0.01098901098901099
SYNPO	0.14285714285714285
PSPC1	0.07692307692307693
C11ORF68	0.0761904761904762
POLR1H	0.031578947368421054
IRAK3	0.03333333333333333
A0A024R5Q1	0.18095238095238095
SFRS3	0.0
IGF2BP3	0.0
PRPF3	0.05357142857142857
CELF2	0.0
